18:16:39  |  Core  |  Info  |  * Initialise: ControllerManager  |  src\MyGUI_ControllerManager.cpp  |  40
18:16:39  |  Core  |  Info  |  ControllerManager successfully initialized  |  src\MyGUI_ControllerManager.cpp  |  50
18:16:39  |  Core  |  Info  |  * Initialise: PointerManager  |  src\MyGUI_PointerManager.cpp  |  58
18:16:39  |  Core  |  Info  |  PointerManager successfully initialized  |  src\MyGUI_PointerManager.cpp  |  73
18:16:39  |  Core  |  Info  |  * Initialise: ClipboardManager  |  src\MyGUI_ClipboardManager.cpp  |  81
18:16:39  |  Core  |  Info  |  ClipboardManager successfully initialized  |  src\MyGUI_ClipboardManager.cpp  |  95
18:16:39  |  Core  |  Info  |  * Initialise: LayoutManager  |  src\MyGUI_LayoutManager.cpp  |  51
18:16:39  |  Core  |  Info  |  LayoutManager successfully initialized  |  src\MyGUI_LayoutManager.cpp  |  57
18:16:39  |  Core  |  Info  |  * Initialise: DynLibManager  |  src\MyGUI_DynLibManager.cpp  |  35
18:16:39  |  Core  |  Info  |  DynLibManager successfully initialized  |  src\MyGUI_DynLibManager.cpp  |  39
18:16:39  |  Core  |  Info  |  * Initialise: PluginManager  |  src\MyGUI_PluginManager.cpp  |  35
18:16:39  |  Core  |  Info  |  PluginManager successfully initialized  |  src\MyGUI_PluginManager.cpp  |  39
18:16:39  |  Core  |  Info  |  * Initialise: LanguageManager  |  src\MyGUI_LanguageManager.cpp  |  39
18:16:39  |  Core  |  Info  |  LanguageManager successfully initialized  |  src\MyGUI_LanguageManager.cpp  |  43
18:16:39  |  Core  |  Info  |  * Initialise: FactoryManager  |  src\MyGUI_FactoryManager.cpp  |  33
18:16:39  |  Core  |  Info  |  FactoryManager successfully initialized  |  src\MyGUI_FactoryManager.cpp  |  36
18:16:39  |  Core  |  Info  |  * Initialise: ToolTipManager  |  src\MyGUI_ToolTipManager.cpp  |  49
18:16:39  |  Core  |  Info  |  ToolTipManager successfully initialized  |  src\MyGUI_ToolTipManager.cpp  |  53
18:16:39  |  Core  |  Info  |  Load ini file 'core_theme.xml'  |  src\MyGUI_ResourceManager.cpp  |  119
18:16:39  |  Core  |  Info  |  Load ini file 'core_language.xml'  |  src\MyGUI_ResourceManager.cpp  |  119
18:16:39  |  Core  |  Info  |  Load ini file 'core_font.xml'  |  src\MyGUI_ResourceManager.cpp  |  119
18:16:39  |  Core  |  Info  |  ResourceTrueTypeFont 'font_DejaVuSans.17' using texture size 512 x 256  |  src\MyGUI_ResourceTrueTypeFont.cpp  |  202
18:16:39  |  Core  |  Info  |  ResourceTrueTypeFont 'font_DejaVuSans.17' using real height 17 pixels  |  src\MyGUI_ResourceTrueTypeFont.cpp  |  203
18:16:39  |  Core  |  Info  |  ResourceTrueTypeFont 'font_DejaVuSans.14' using texture size 256 x 256  |  src\MyGUI_ResourceTrueTypeFont.cpp  |  202
18:16:39  |  Core  |  Info  |  ResourceTrueTypeFont 'font_DejaVuSans.14' using real height 14 pixels  |  src\MyGUI_ResourceTrueTypeFont.cpp  |  203
18:16:40  |  Core  |  Info  |  Load ini file 'core_resource.xml'  |  src\MyGUI_ResourceManager.cpp  |  119
18:16:40  |  Core  |  Info  |  Load ini file 'core_skin.xml'  |  src\MyGUI_ResourceManager.cpp  |  119
18:16:40  |  Core  |  Info  |  Load ini file 'core_pointer.xml'  |  src\MyGUI_ResourceManager.cpp  |  119
18:16:40  |  Core  |  Info  |  Load ini file 'core_layer.xml'  |  src\MyGUI_ResourceManager.cpp  |  119
18:16:40  |  Core  |  Info  |  Load ini file 'core_settings.xml'  |  src\MyGUI_ResourceManager.cpp  |  119
18:16:40  |  Core  |  Info  |  Gui successfully initialized  |  src\MyGUI_Gui.cpp  |  125
